1	11	10	01
1	20	9	10
1	37	17	10
1	229	192	10
1	1076	847	01
1	1217	141	10
1	1250	33	10
1	1339	89	01
1	1340	1	01
1	1347	7	01
1	2446	1099	01
1	3613	1167	10
1	5222	1609	10
1	5669	447	10
1	6318	649	10
1	7043	725	01
1	8293	1250	10
1	10802	2509	10
1	10890	88	10
1	11120	230	01
1	11123	3	01
1	11254	131	10
1	11260	6	10
1	11277	17	01
1	11336	59	10
1	11542	206	10
1	11867	325	10
1	11900	33	01
1	11943	43	01
1	11957	14	01
1	11982	25	10
1	12056	74	01
1	12240	184	10
1	12250	10	10
1	12287	37	01
1	12326	39	10
1	12368	42	10
1	12443	75	01
1	12465	22	01
1	12524	59	10
1	12592	68	10
1	12625	33	01
1	12665	40	01
1	12755	90	10
1	12804	49	10
1	12857	53	10
1	13259	402	10
1	13410	151	01
1	13452	42	01
1	13475	23	10
1	13569	94	01
1	14550	981	10
1	14929	379	10
1	14934	5	10
1	15091	157	10
1	15186	95	10
1	15206	20	01
1	15511	305	10
1	15576	65	10
1	15579	3	10
1	15601	22	10
1	15660	59	10
1	15674	14	10
1	15692	18	10
1	15857	165	10
1	16384	527	10
1	18322	1938	10
1	21062	2740	10
1	21236	174	10
1	21273	37	10
1	21340	67	01
1	21591	251	10
1	21622	31	10
1	21845	223	01
1	22001	156	01
1	22002	1	01
1	22134	132	01
1	22147	13	10
1	23137	990	10
1	23286	149	01
1	23619	333	01
1	23687	68	10
1	24743	1056	10
1	24940	197	01
1	25001	61	10
1	25262	261	01
1	25367	105	01
1	25599	232	10
1	25765	166	10
1	25809	44	10
1	25835	26	10
1	25840	5	01
1	25851	11	01
1	25856	5	10
1	25982	126	10
1	25993	11	10
1	26083	90	01
1	26138	55	10
1	26439	301	01
1	26502	63	01
1	26572	70	10
1	26741	169	01
1	27202	461	01
1	27621	419	10
1	27704	83	10
1	27713	9	10
1	27742	29	10
1	27772	30	01
1	27802	30	01
1	28282	480	01
1	28365	83	01
1	28382	17	01
1	28389	7	01
1	28755	366	10
1	29064	309	01
1	29084	20	01
1	29126	42	01
1	29366	240	01
1	29370	4	01
1	29544	174	10
1	29565	21	10
1	29688	123	10
1	30271	583	01
1	30593	322	10
1	30612	19	01
1	30618	6	10
1	30632	14	10
1	30646	14	01
1	30663	17	10
1	30677	14	10
1	30710	33	10
1	30739	29	01
1	30767	28	10
1	30806	39	10
1	30919	113	01
1	30924	5	01
1	30939	15	01
1	30956	17	01
1	30966	10	10
1	31064	98	01
1	31115	51	10
1	31241	126	01
1	31381	140	10
1	31400	19	10
1	31442	42	01
1	31636	194	10
1	31839	203	01
1	31935	96	01
1	31998	63	01
1	32018	20	01
1	32111	93	01
1	32129	18	01
1	32157	28	10
1	32697	540	10
1	32712	15	01
1	32723	11	10
1	32735	12	01
1	32741	6	10
1	32833	92	01
1	32883	50	01
1	32959	76	10
1	32992	33	10
1	33009	17	10
1	33061	52	10
1	33160	99	10
1	33198	38	01
1	33239	41	10
1	33257	18	01
1	33263	6	01
1	33324	61	10
1	33641	317	10
1	33753	112	01
1	33796	43	01
1	33911	115	10
1	34031	120	10
1	34049	18	01
1	34161	112	10
1	34251	90	10
1	34434	183	10
1	34489	55	10
1	34506	17	01
1	34730	224	01
1	34755	25	01
1	35319	564	10
1	35704	385	10
1	35729	25	10
1	35771	42	01
1	35813	42	01
1	35884	71	10
1	35969	85	01
1	36067	98	01
1	36153	86	10
1	36154	1	10
1	36203	49	01
1	36270	67	01
1	36418	148	01
1	36643	225	01
1	37248	605	01
1	37417	169	01
1	37453	36	01
1	58829	21376	10
1	58855	26	10
1	58874	19	10
1	58931	57	01
1	59053	122	10
1	59060	7	10
1	59069	9	01
1	59107	38	01
1	59113	6	01
1	59548	435	10
1	59554	6	10
1	59640	86	01
1	59647	7	10
1	59853	206	01
1	60025	172	10
1	60251	226	01
1	60329	78	01
1	60600	271	10
1	60736	136	01
1	61128	392	01
1	62175	1047	01
1	62740	565	10
1	62743	3	10
1	62761	18	01
1	62772	11	10
1	62776	4	10
1	62780	4	10
1	62871	91	10
1	62888	17	01
1	62908	20	10
1	62935	27	01
1	62957	22	10
1	62977	20	10
1	63589	612	01
1	63601	12	10
1	64131	530	10
1	64191	60	10
1	64212	21	10
1	64275	63	01
1	64284	9	10
1	64299	15	10
1	64305	6	01
1	64411	106	01
1	64435	24	10
1	64478	43	10
1	64508	30	01
1	64539	31	01
1	64545	6	10
1	65105	560	10
1	65866	761	10
1	67389	1523	10
1	67795	406	10
1	68149	354	01
1	68487	338	01
1	68808	321	10
1	68919	111	10
1	69879	960	01
1	69995	116	01
1	70021	26	01
1	70301	280	01
1	70498	197	10
1	70578	80	01
1	70723	145	01
1	70882	159	01
1	74741	3859	01
1	74779	38	10
1	74899	120	01
1	74989	90	01
1	75049	60	01
1	75122	73	01
1	75178	56	01
1	75201	23	01
1	75286	85	10
1	75668	382	01
1	75799	131	01
1	75905	106	10
1	75915	10	10
1	76011	96	01
1	76433	422	01
1	76441	8	01
1	76530	89	10
1	76770	240	10
1	76837	67	01
1	77099	262	10
1	77110	11	01
1	77165	55	10
1	77305	140	01
1	77326	21	01
1	77345	19	01
1	77354	9	01
1	77672	318	10
1	78618	946	10
1	79348	730	10
1	79441	93	10
1	79653	212	10
1	81047	1394	10
1	81170	123	10
1	81184	14	10
1	81217	33	01
1	81222	5	01
1	81252	30	10
1	81254	2	01
1	81257	3	10
1	81358	101	10
1	81485	127	01
1	81625	140	01
1	81696	71	01
1	81727	31	10
1	81773	46	01
1	81774	1	10
1	81840	66	10
1	81845	5	10
1	81961	116	10
1	81963	2	01
1	81965	2	10
1	81971	6	10
1	81997	26	10
1	82133	136	10
1	82253	120	10
1	82349	96	10
1	82381	32	01
1	82399	18	10
1	82699	300	10
1	82719	20	01
1	82726	7	01
1	83686	960	10
1	84757	1071	10
1	85017	260	10
1	85131	114	01
1	85304	173	01
1	85409	105	10
1	85615	206	01
1	85750	135	10
1	85845	95	10
1	85850	5	10
1	85851	1	01
1	85886	35	10
1	86524	638	01
1	86688	164	01
1	88145	1457	01
1	88353	208	01
1	88371	18	10
1	88399	28	01
1	88445	46	01
1	88447	2	01
1	88550	103	01
1	88618	68	10
1	88656	38	01
1	88736	80	01
1	88744	8	10
1	88984	240	01
1	88994	10	01
1	89012	18	01
1	89019	7	01
1	89119	100	10
1	89123	4	10
1	89141	18	01
1	89255	114	10
1	90273	1018	10
1	91554	1281	10
1	91590	36	01
1	91605	15	10
1	91606	1	10
1	91643	37	01
1	91677	34	10
1	91693	16	01
1	92043	350	10
1	93964	1921	10
1	93998	34	10
1	94120	122	01
1	94130	10	01
1	94335	205	01
1	94595	260	10
1	94656	61	10
1	94725	69	01
1	94777	52	10
1	94829	52	01
1	94833	4	10
1	94850	17	01
1	94918	68	01
1	94922	4	10
1	94930	8	01
1	94944	14	01
1	94947	3	10
1	95009	62	01
1	95052	43	01
1	95934	882	10
1	96153	219	10
1	96519	366	01
1	97239	720	10
1	97592	353	10
1	98808	1216	10
1	99019	211	01
1	99066	47	10
1	99106	40	01
1	99167	61	10
1	99170	3	10
1	99178	8	01
1	99356	178	10
1	99720	364	10
1	99833	113	10
1	100500	667	01
1	100832	332	01
1	101046	214	10
1	101929	883	10
1	102026	97	01
1	102085	59	10
1	102112	27	01
1	102189	77	10
1	102226	37	01
1	102398	172	10
1	102840	442	01
1	102864	24	01
1	102889	25	01
1	103154	265	01
1	103221	67	01
1	103398	177	10
1	103599	201	10
1	103627	28	01
1	103646	19	01
1	103799	153	01
1	103964	165	01
1	104052	88	10
1	104092	40	10
1	104122	30	01
1	104211	89	10
1	104268	57	10
1	104602	334	01
1	104828	226	10
1	105042	214	10
1	105223	181	10
1	105398	175	01
1	105401	3	10
1	105416	15	10
1	106463	1047	01
1	106464	1	10
1	106626	162	01
1	106713	87	01
1	106728	15	10
1	106869	141	10
1	106962	93	01
1	107009	47	01
1	107029	20	10
1	107114	85	10
1	107248	134	01
1	107255	7	10
1	107281	26	10
1	107370	89	01
1	107594	224	10
1	107673	79	10
1	108023	350	01
1	108062	39	10
1	119504	11442	01
1	119642	138	10
1	119912	270	01
1	120691	779	10
1	121165	474	10
1	121945	780	01
1	122002	57	01
1	122137	135	01
1	122222	85	10
1	122269	47	01
1	122285	16	10
1	122415	130	10
1	122704	289	01
1	122850	146	01
1	123502	652	10
1	123570	68	01
1	123941	371	10
1	123984	43	01
1	124031	47	10
1	124096	65	01
1	124188	92	01
1	124193	5	10
1	124577	384	01
1	124587	10	01
1	125298	711	01
1	126284	986	10
1	126342	58	01
1	126457	115	01
1	126495	38	01
1	126537	42	10
1	126592	55	10
1	126615	23	10
1	126620	5	10
1	126625	5	10
1	126633	8	10
1	126640	7	10
1	127009	369	01
1	127019	10	10
1	127044	25	01
1	127080	36	01
1	127254	174	10
1	127260	6	10
1	127273	13	01
1	127285	12	01
1	127350	65	10
1	127373	23	01
1	127375	2	10
1	127453	78	01
1	127468	15	10
1	127493	25	01
1	127650	157	10
1	127811	161	01
1	129198	1387	10
1	129306	108	01
1	131057	1751	01
1	131117	60	01
1	131307	190	01
1	131323	16	01
1	131543	220	01
1	131548	5	01
1	132904	1356	10
1	133451	547	10
1	133486	35	10
1	133523	37	01
1	133692	169	01
1	133880	188	01
1	133990	110	10
1	134036	46	01
1	134316	280	01
1	134392	76	10
1	134393	1	01
1	134470	77	01
1	134519	49	01
1	135017	498	10
1	135051	34	10
1	136924	1873	10
1	138685	1761	01
1	138708	23	01
1	138716	8	01
1	138787	71	01
1	138826	39	01
1	138832	6	01
1	138835	3	10
1	138878	43	01
1	138982	104	10
1	139048	66	10
1	139070	22	10
1	139186	116	10
1	139244	58	01
