1	49	48	01
1	56	7	10
1	100	44	10
1	129	29	01
1	247	118	01
1	295	48	01
1	388	93	01
1	406	18	10
1	713	307	10
1	1034	321	10
1	1374	340	10
1	1748	374	10
1	1802	54	01
1	3500	1698	10
1	4051	551	10
1	4909	858	10
1	5120	211	01
1	5131	11	01
1	5319	188	01
1	5321	2	01
1	5343	22	01
1	5349	6	10
1	5360	11	01
1	5381	21	01
1	5396	15	01
1	5408	12	10
1	5515	107	10
1	5568	53	10
1	5602	34	01
1	5655	53	10
1	5659	4	10
1	5677	18	01
1	5918	241	01
1	6018	100	01
1	6107	89	10
1	6143	36	01
1	6147	4	01
1	6165	18	01
1	6309	144	10
1	6399	90	10
1	6462	63	01
1	6599	137	01
1	6761	162	10
1	6792	31	01
1	6865	73	10
1	6912	47	01
1	6973	61	10
1	6977	4	01
1	7017	40	01
1	7089	72	01
1	7245	156	10
1	7466	221	10
1	7529	63	10
1	7627	98	01
1	7964	337	01
1	8136	172	01
1	8441	305	10
1	8654	213	10
1	8655	1	10
1	8699	44	01
1	8763	64	01
1	8787	24	10
1	8821	34	10
1	8824	3	10
1	8847	23	01
1	8935	88	01
1	8979	44	10
1	9400	421	10
1	9441	41	10
1	10058	617	10
1	10097	39	01
1	10111	14	01
1	10113	2	10
1	10275	162	10
1	10921	646	10
1	12140	1219	10
1	12194	54	10
1	12200	6	01
1	12449	249	01
1	12472	23	10
1	12742	270	10
1	13123	381	01
1	13211	88	10
1	13512	301	01
1	13537	25	10
1	13539	2	01
1	13674	135	10
1	13707	33	10
1	13736	29	10
1	13741	5	01
1	13763	22	01
1	13779	16	01
1	13825	46	01
1	13849	24	10
1	13859	10	10
1	13873	14	10
1	14577	704	10
1	14942	365	01
1	14956	14	10
1	14992	36	01
1	15072	80	01
1	16745	1673	01
1	16859	114	10
1	16899	40	10
1	17266	367	01
1	17281	15	01
1	17589	308	10
1	17591	2	01
1	17676	85	01
1	17688	12	10
1	17894	206	01
1	17920	26	01
1	17930	10	01
1	17995	65	01
1	18125	130	01
1	18320	195	01
1	18357	37	01
1	18454	97	10
1	18492	38	10
1	18865	373	10
1	19466	601	01
1	19506	40	10
1	19885	379	10
1	20208	323	10
1	20657	449	01
1	20956	299	01
1	20958	2	10
1	20991	33	01
1	21264	273	01
1	21315	51	10
1	21866	551	10
1	21877	11	01
1	22027	150	10
1	22135	108	01
1	22718	583	10
1	22764	46	10
