1	122	121	01
1	317	195	01
1	327	10	10
1	344	17	01
1	360	16	01
1	847	487	01
1	995	148	10
1	1031	36	01
1	1102	71	01
1	1103	1	01
1	1149	46	10
1	1217	68	01
1	1234	17	10
1	1276	42	10
1	1694	418	10
1	1704	10	10
1	1752	48	01
1	1764	12	01
1	1770	6	01
1	1784	14	01
1	1813	29	10
1	2186	373	01
1	2272	86	10
1	2273	1	01
1	2340	67	01
1	2459	119	01
1	2527	68	10
1	2596	69	10
1	2747	151	01
1	2749	2	10
1	2914	165	10
1	2952	38	10
1	2957	5	10
1	2973	16	10
1	4242	1269	10
1	4271	29	10
1	4300	29	10
1	4305	5	01
1	4399	94	01
1	4479	80	01
1	4590	111	01
1	4594	4	01
1	4701	107	10
1	4817	116	10
1	4933	116	10
1	5003	70	10
1	5332	329	10
1	5733	401	10
1	6229	496	01
1	6637	408	01
1	6663	26	01
1	7193	530	01
1	7541	348	10
1	8345	804	10
1	8618	273	10
1	8685	67	10
1	8844	159	01
1	8925	81	01
1	8958	33	10
1	8969	11	01
1	9161	192	10
1	9215	54	01
1	9216	1	10
1	9252	36	10
1	9285	33	10
1	9325	40	10
1	9385	60	10
1	10189	804	01
1	10280	91	01
1	10386	106	10
1	10496	110	01
1	10798	302	10
1	10826	28	10
1	10928	102	01
1	10929	1	10
1	11052	123	01
1	11053	1	01
1	11062	9	10
1	11067	5	01
1	11085	18	01
1	11103	18	10
1	11118	15	01
1	11137	19	01
1	11154	17	01
1	11228	74	01
1	11272	44	10
1	11369	97	01
1	11560	191	10
1	11701	141	01
1	11714	13	01
1	11776	62	10
1	11870	94	01
1	11897	27	01
1	12026	129	01
1	12029	3	10
1	12170	141	01
1	12245	75	01
1	12248	3	10
1	12250	2	01
1	12268	18	01
1	12297	29	10
1	12298	1	10
1	12493	195	01
1	12596	103	10
1	12692	96	10
1	12760	68	10
1	12818	58	10
1	12837	19	10
1	12860	23	01
1	12875	15	01
1	12877	2	10
1	12917	40	01
1	12923	6	10
1	12935	12	10
1	13074	139	01
1	13184	110	10
1	13185	1	10
1	13187	2	10
1	13216	29	10
1	13242	26	10
1	13334	92	01
1	13354	20	01
1	13360	6	10
1	13386	26	10
1	13403	17	10
1	13409	6	10
1	13430	21	10
1	13467	37	01
1	13542	75	10
1	13544	2	01
1	13642	98	10
1	13703	61	01
1	13941	238	10
1	13944	3	01
1	13995	51	01
1	14020	25	01
1	14044	24	10
1	14048	4	10
1	14051	3	01
1	14146	95	10
1	14234	88	10
1	14432	198	01
1	14458	26	10
1	14473	15	01
1	14484	11	10
1	14505	21	10
1	14534	29	01
1	14535	1	10
1	14563	28	01
1	14693	130	10
1	14700	7	10
1	14701	1	10
1	14770	69	01
1	14801	31	01
1	15054	253	10
1	15059	5	10
1	15081	22	10
1	15115	34	01
1	15154	39	01
1	15182	28	01
1	15214	32	10
1	15282	68	01
1	15290	8	10
1	15297	7	10
1	15302	5	10
1	15332	30	01
1	15378	46	01
1	15402	24	10
1	15462	60	01
1	15499	37	10
1	15503	4	10
1	15561	58	10
1	15580	19	10
1	15625	45	01
1	15701	76	10
1	15731	30	10
1	15732	1	01
1	15748	16	01
1	15764	16	01
1	15783	19	01
1	15804	21	01
1	15898	94	10
1	15948	50	10
1	16000	52	01
1	16025	25	10
1	16055	30	10
1	16099	44	10
1	16130	31	01
1	16167	37	01
1	16494	327	01
1	16523	29	10
1	16537	14	10
1	16575	38	01
1	16593	18	01
1	16601	8	10
1	16733	132	01
1	16846	113	10
1	17423	577	01
1	17636	213	01
1	17660	24	01
1	17856	196	01
1	18087	231	01
1	18096	9	01
1	18184	88	10
1	18259	75	10
1	18263	4	01
1	18418	155	01
1	18438	20	10
1	18853	415	10
1	19044	191	01
1	19691	647	10
1	21407	1716	10
1	21469	62	10
1	22465	996	01
1	22492	27	01
1	22578	86	10
1	22630	52	10
1	22730	100	10
1	22752	22	10
1	22769	17	01
1	22813	44	10
1	22828	15	10
1	22888	60	01
1	22903	15	10
1	23103	200	10
1	23489	386	01
1	24092	603	10
1	24167	75	01
1	24223	56	01
1	24337	114	10
1	24404	67	10
1	24421	17	01
1	24430	9	01
1	24558	128	10
1	24576	18	10
1	24597	21	01
1	24637	40	10
1	24698	61	10
1	24727	29	01
1	24786	59	01
1	24831	45	10
1	24856	25	10
1	24885	29	01
1	25338	453	10
1	25488	150	01
1	25611	123	01
1	25785	174	01
1	25992	207	01
1	26074	82	01
1	26232	158	10
1	26309	77	10
1	26336	27	10
1	26399	63	10
1	26622	223	01
1	26854	232	01
1	26902	48	01
1	27003	101	01
1	27064	61	10
1	27216	152	01
1	27236	20	10
1	27241	5	10
1	27326	85	01
1	27573	247	10
1	27602	29	01
1	27648	46	10
1	27690	42	10
1	27693	3	01
1	27699	6	01
1	27720	21	10
1	28135	415	10
1	28313	178	10
1	28378	65	01
1	28444	66	01
1	28735	291	10
1	28898	163	10
1	29212	314	01
1	29400	188	10
1	29477	77	10
1	30918	1441	10
1	30995	77	01
1	31059	64	01
1	31532	473	10
1	31894	362	01
1	31902	8	01
1	31917	15	10
1	32023	106	01
1	32027	4	01
1	32061	34	10
1	32068	7	01
1	32077	9	01
1	32098	21	10
1	32131	33	10
1	32160	29	10
1	32345	185	10
1	32493	148	01
1	32811	318	01
1	32955	144	01
1	32989	34	01
1	33067	78	01
1	33182	115	10
1	33605	423	01
1	33758	153	10
1	33788	30	01
1	34542	754	10
1	34563	21	01
1	34577	14	01
1	34730	153	10
1	35033	303	01
1	35057	24	01
1	35129	72	10
1	35388	259	10
1	35421	33	01
1	35502	81	01
1	35713	211	10
1	35714	1	10
1	35911	197	10
1	36000	89	10
1	36039	39	10
1	36182	143	10
1	36196	14	10
1	36230	34	10
1	36261	31	01
1	36268	7	01
1	36315	47	01
1	36355	40	01
1	36391	36	01
1	36491	100	10
1	36535	44	01
1	36621	86	10
1	36876	255	10
1	36898	22	01
1	36920	22	10
1	37131	211	10
1	37412	281	10
1	37941	529	10
1	38597	656	01
1	39872	1275	01
1	39976	104	10
1	40265	289	10
1	40478	213	01
1	41049	571	01
1	41053	4	01
1	41060	7	10
1	41202	142	01
1	41731	529	01
1	41953	222	10
1	42044	91	01
1	42166	122	01
1	42579	413	10
1	42678	99	01
1	42679	1	01
1	42699	20	10
1	42915	216	10
1	43003	88	10
1	43004	1	10
1	43092	88	01
1	43531	439	01
1	43565	34	10
1	43576	11	01
1	43680	104	01
1	43719	39	10
1	43729	10	01
1	43738	9	01
1	43774	36	10
1	43897	123	10
1	44042	145	10
1	44065	23	01
1	44068	3	01
1	44101	33	10
1	44269	168	01
1	44298	29	10
1	44450	152	01
1	44639	189	10
1	45428	789	01
1	45524	96	10
1	45657	133	10
1	45676	19	10
1	45733	57	10
1	45747	14	01
1	45915	168	10
1	46349	434	01
1	46569	220	10
1	46607	38	10
1	46667	60	01
1	46861	194	10
1	46874	13	01
1	47533	659	10
1	47658	125	10
1	47676	18	01
1	47759	83	01
1	47767	8	01
1	47858	91	01
1	47874	16	01
1	47878	4	10
1	47994	116	10
1	48251	257	01
1	50301	2050	01
1	50315	14	01
1	50398	83	01
1	50452	54	10
1	50716	264	10
1	50724	8	01
1	50737	13	01
1	50800	63	10
1	50814	14	01
1	50848	34	01
1	50874	26	01
1	51504	630	10
1	51570	66	01
1	51965	395	01
1	52963	998	10
1	53290	327	01
1	54595	1305	10
1	54655	60	10
1	54682	27	10
1	55061	379	10
1	55066	5	01
1	55105	39	10
1	55111	6	01
1	55213	102	10
1	55395	182	10
1	55453	58	10
1	56494	1041	10
1	56585	91	01
1	56721	136	10
1	57090	369	01
1	57124	34	01
1	57228	104	01
1	57474	246	10
1	57600	126	10
1	57632	32	10
1	57656	24	10
1	57883	227	01
1	57888	5	01
1	57997	109	10
1	58925	928	10
1	59015	90	10
1	59163	148	10
1	59223	60	10
1	59297	74	10
1	59298	1	10
1	59406	108	01
1	59433	27	10
1	59449	16	01
1	59537	88	10
1	59560	23	01
1	59617	57	10
1	59889	272	10
1	59941	52	01
1	60014	73	01
1	60068	54	10
1	60084	16	10
1	60273	189	01
1	60884	611	10
1	61327	443	10
1	61523	196	01
1	61819	296	10
1	61882	63	10
1	61922	40	10
1	61931	9	01
1	61945	14	10
1	62122	177	10
1	62133	11	01
1	62159	26	01
1	62198	39	01
1	62232	34	10
1	62241	9	01
1	62364	123	01
1	62412	48	01
1	62471	59	01
1	62476	5	10
1	62481	5	10
1	62484	3	10
1	62498	14	10
1	62551	53	10
1	62936	385	01
1	62968	32	01
1	62995	27	10
1	63012	17	01
1	63018	6	01
1	63032	14	01
1	63035	3	10
1	63577	542	01
1	63586	9	10
1	63726	140	10
1	63735	9	01
1	63860	125	01
1	64660	800	10
1	65394	734	01
1	65453	59	10
1	65528	75	10
1	65531	3	01
1	65546	15	10
1	65558	12	10
1	65566	8	01
1	65568	2	01
1	65598	30	01
1	65616	18	10
1	65620	4	01
1	66170	550	10
1	66510	340	10
1	66757	247	10
1	66832	75	10
1	66846	14	10
1	66860	14	01
1	67015	155	01
1	67033	18	01
1	67090	57	01
1	67192	102	10
1	67229	37	10
1	67236	7	01
1	67313	77	01
1	67386	73	10
1	67387	1	10
1	67869	482	10
1	68002	133	10
1	68085	83	10
1	68089	4	01
1	68137	48	01
1	68152	15	10
1	69756	1604	01
1	70283	527	01
1	70316	33	10
1	70338	22	01
1	70363	25	01
1	70533	170	01
1	70702	169	01
1	70946	244	01
1	71279	333	01
1	71414	135	10
1	71812	398	10
1	71864	52	01
1	72746	882	01
1	72912	166	10
1	72943	31	10
1	73025	82	01
1	73108	83	10
1	73255	147	01
1	73385	130	10
1	73440	55	01
1	73446	6	10
1	73460	14	01
1	73473	13	01
1	74012	539	10
1	74095	83	01
1	76242	2147	01
1	79909	3667	01
1	79923	14	01
1	80415	492	01
1	80950	535	01
1	81002	52	01
1	81005	3	10
1	81030	25	01
1	81736	706	01
1	82849	1113	10
1	83070	221	01
1	83078	8	10
1	83200	122	01
1	83266	66	01
1	83355	89	01
1	83413	58	10
1	83415	2	10
1	83447	32	10
1	83448	1	01
1	83514	66	01
1	83545	31	01
1	83732	187	01
1	83742	10	01
1	83765	23	01
1	83903	138	10
1	83927	24	01
1	83970	43	10
1	86842	2872	10
1	87477	635	01
1	88908	1431	01
1	88949	41	10
1	91071	2122	10
1	92598	1527	01
1	92892	294	10
1	94135	1243	10
1	95015	880	10
1	96381	1366	01
1	98133	1752	10
1	98453	320	10
1	98475	22	01
1	98665	190	10
1	98977	312	01
1	101783	2806	10
1	101945	162	01
1	102723	778	01
1	103023	300	10
1	103064	41	01
1	103177	113	01
1	103267	90	01
1	103296	29	10
1	103351	55	10
1	103450	99	10
1	103453	3	10
1	103551	98	01
1	103558	7	01
1	103595	37	10
1	103687	92	01
1	103688	1	01
1	103882	194	01
1	103929	47	10
1	104134	205	10
1	104239	105	10
1	104301	62	01
1	104371	70	10
1	104433	62	10
1	104436	3	10
1	104449	13	10
1	104538	89	01
1	104568	30	10
1	105064	496	10
1	105202	138	01
1	105474	272	01
1	106412	938	01
1	106522	110	01
1	106543	21	10
1	106715	172	10
1	106725	10	01
1	106824	99	01
1	107480	656	01
1	107704	224	10
1	107725	21	10
1	107726	1	10
1	107748	22	10
1	107789	41	01
1	107807	18	01
1	108083	276	10
1	108089	6	10
1	108095	6	10
1	108100	5	10
1	108117	17	01
1	108122	5	10
1	108340	218	01
1	108719	379	10
1	108881	162	01
1	108941	60	10
1	108988	47	10
1	109054	66	01
1	109075	21	01
1	109207	132	01
1	109227	20	10
1	109451	224	10
1	109475	24	01
1	109563	88	01
1	109574	11	01
1	109789	215	01
1	109830	41	01
1	109944	114	10
1	109987	43	10
1	110133	146	10
1	110141	8	10
1	110176	35	10
1	110471	295	10
1	110530	59	10
1	110546	16	10
1	110567	21	01
1	110608	41	01
1	111136	528	01
1	111330	194	10
